   ,DAY,SELF_PASSWORD_CHANGE,HELPED_PASSWORD_CHANGE,SET_ANSWERS,FORGOT_PASSWORD_AUTHN_SUCCESS,FORGOT_PASSWORD_AUTHN_FAIL,FORGOT_PASSWORD_AUTHN_LOCKED,EXPIRATION_NOTICE_SENT,PASSWORD_EXPIRED,PASSWORD_UNLOCK,PASSWORD_UNLOCK_ENT_LDAP,PASSWORD_UNLOCK_AD
1961,4/6/08,172,0,141,15,73,7,820,50,0,0,0
1962,4/7/08,254,82,197,25,101,12,846,29,0,0,0
1963,4/8/08,223,62,176,29,88,14,655,31,0,0,0
1964,4/9/08,150,43,112,19,86,16,510,139,0,0,0
1965,4/10/08,115,51,80,22,64,9,388,99,0,0,0
1966,4/11/08,80,36,55,15,50,7,435,49,0,0,0
1967,4/12/08,139,0,113,15,36,4,586,46,0,0,0
1968,4/13/08,190,0,150,31,82,6,741,36,0,0,0
1969,4/14/08,237,54,180,38,69,6,593,30,0,0,0
1970,4/15/08,191,47,141,24,50,5,668,40,0,0,0
1971,4/16/08,135,36,100,21,34,7,512,80,0,0,0
1972,4/17/08,111,38,85,17,48,8,413,68,0,0,0
1973,4/18/08,88,62,66,13,51,8,415,70,0,0,0
1974,4/19/08,78,3,62,15,55,7,559,48,0,0,0
1975,4/20/08,123,0,87,21,53,6,662,28,0,0,0
1976,4/21/08,183,44,135,32,77,9,697,33,0,0,0
1977,4/22/08,150,45,110,23,69,7,604,47,0,0,0
1978,4/23/08,138,37,97,25,78,10,505,67,0,0,0
1979,4/24/08,129,30,93,24,59,8,449,78,0,0,0
1980,4/25/08,74,29,49,15,41,6,465,58,0,0,0
1981,4/26/08,40,0,27,7,57,10,478,62,0,0,0
1982,4/27/08,104,0,84,20,47,9,503,28,0,0,0
1983,4/28/08,179,67,125,34,100,12,564,68,0,0,0
1984,4/29/08,186,58,122,48,178,30,438,86,0,0,0
1985,4/30/08,153,43,109,42,132,13,819,88,0,0,0
1986,5/1/08,119,36,75,23,111,16,378,78,0,0,0
1987,5/2/08,48,6,33,16,43,3,376,43,0,0,0
1988,5/3/08,47,0,34,7,27,2,363,30,0,0,0
1989,5/4/08,72,0,51,8,39,5,478,18,0,0,0
1990,5/5/08,134,36,95,10,41,5,542,10,0,0,0
1991,5/6/08,90,27,66,18,53,7,429,27,0,0,0
1992,5/7/08,93,26,54,20,68,7,468,43,0,0,0
1993,5/8/08,58,16,38,9,58,8,349,41,0,0,0
1994,5/9/08,46,16,27,7,36,3,374,41,0,0,0
1995,5/10/08,40,0,26,3,19,2,388,24,0,0,0
1996,5/11/08,59,0,37,9,47,6,434,21,0,0,0
1997,5/12/08,120,24,73,17,31,0,435,6,0,0,0
1998,5/13/08,82,28,53,8,38,3,422,21,0,0,0
1999,5/14/08,71,22,49,7,32,5,401,38,0,0,0
2000,5/15/08,90,34,60,7,35,2,370,33,0,0,0
2001,5/16/08,80,31,60,12,72,9,467,21,0,0,0
2002,5/17/08,36,0,26,2,4,0,527,25,0,0,0
2003,5/18/08,79,1,47,11,20,1,514,24,0,0,0
2004,5/19/08,133,28,98,12,82,10,505,12,0,0,0
2005,5/20/08,80,19,55,7,30,3,407,27,0,0,0
2006,5/21/08,78,20,49,16,63,9,348,49,0,0,0
2007,5/22/08,69,25,43,11,32,4,304,30,0,0,0
2008,5/23/08,34,12,16,12,15,1,277,39,0,0,0
2009,5/24/08,30,0,14,8,18,1,386,28,0,0,0
2010,5/25/08,30,0,16,6,21,3,361,22,0,0,0
2011,5/26/08,47,0,30,9,36,6,372,16,0,0,0
2012,5/27/08,116,35,69,18,56,7,308,11,0,0,0
2013,5/28/08,77,32,42,20,47,5,285,14,0,0,0
2014,5/29/08,70,17,47,12,38,5,553,32,0,0,0
2015,5/30/08,42,14,29,7,28,2,71,23,0,0,0
2016,5/31/08,26,0,11,8,20,3,530,15,0,0,0
2017,6/1/08,44,1,25,13,17,2,230,5,0,0,0
2018,6/2/08,87,30,54,16,82,12,256,5,0,0,0
2019,6/3/08,72,25,42,15,60,7,210,2,0,0,0
2020,6/4/08,39,19,22,11,54,4,195,17,0,0,0
2021,6/5/08,56,17,28,17,44,5,169,7,0,0,0
2022,6/6/08,46,18,19,16,59,7,183,9,0,0,0
2023,6/7/08,24,0,13,6,31,6,284,10,0,0,0
2024,6/8/08,40,0,25,8,16,2,268,6,0,0,0
2025,6/9/08,80,26,55,17,69,9,311,4,0,0,0
2026,6/10/08,53,29,30,10,44,8,222,8,0,0,0
2027,6/11/08,54,17,30,17,28,1,234,34,0,0,0
2028,6/12/08,49,19,32,9,26,5,179,24,0,0,0
2029,6/13/08,48,20,32,15,23,1,196,12,0,0,0
2030,6/14/08,30,0,17,9,27,5,224,9,0,0,0
2031,6/15/08,34,0,17,10,20,2,265,6,0,0,0
2032,6/16/08,89,18,54,23,42,3,386,7,0,0,0
2033,6/17/08,71,21,32,20,43,4,348,8,0,0,0
2034,6/18/08,57,21,41,13,67,8,273,42,0,0,0
2035,6/19/08,65,25,39,13,39,4,276,20,0,0,0
2036,6/20/08,39,10,29,8,2,0,204,28,0,0,0
2037,6/21/08,20,0,10,6,30,3,189,19,0,0,0
2038,6/22/08,36,0,24,6,25,3,231,11,0,0,0
2039,6/23/08,59,24,40,14,48,8,294,5,0,0,0
2040,6/24/08,54,29,29,14,37,3,346,8,0,0,0
2041,6/25/08,51,22,30,13,33,4,251,19,0,0,0
2042,6/26/08,49,14,28,12,51,3,235,9,0,0,0
2043,6/27/08,42,18,24,11,31,2,169,24,0,0,0
2044,6/28/08,21,0,12,5,14,1,212,29,0,0,0
2045,6/29/08,20,0,15,4,5,0,517,14,0,0,0
2046,6/30/08,72,28,51,13,34,3,522,3,0,0,0
2047,7/1/08,62,22,41,17,51,6,220,11,0,0,0
2048,7/2/08,57,14,42,11,38,4,178,15,0,0,0
2049,7/3/08,41,10,23,14,30,4,155,20,0,0,0
2050,7/4/08,19,0,11,5,2,0,143,6,0,0,0
2051,7/5/08,29,0,17,13,18,2,131,17,0,0,0
2052,7/6/08,32,0,21,9,36,4,139,8,0,0,0
2053,7/7/08,70,28,55,11,63,7,259,4,0,0,0
2054,7/8/08,53,30,38,9,45,5,223,6,0,0,0
2055,7/9/08,65,22,51,17,74,5,210,14,0,0,0
2056,7/10/08,62,30,36,22,67,6,145,10,0,0,0
2057,7/11/08,46,18,27,16,66,8,143,8,0,0,0
2058,7/12/08,22,0,16,4,33,3,161,12,0,0,0
2059,7/13/08,34,0,22,14,41,6,201,8,0,0,0
2060,7/14/08,63,30,49,10,38,2,277,4,0,0,0
2061,7/15/08,63,15,45,10,41,8,300,7,0,0,0
2062,7/16/08,54,20,38,11,57,9,237,15,0,0,0
2063,7/17/08,48,21,33,12,40,5,226,39,0,0,0
2064,7/18/08,48,10,34,15,14,0,180,34,0,0,0
2065,7/19/08,24,0,18,4,16,1,178,15,0,0,0
2066,7/20/08,18,0,15,3,38,6,194,9,0,0,0
2067,7/21/08,59,21,37,18,57,6,221,1,0,0,0
2068,7/22/08,44,13,30,7,54,6,219,7,0,0,0
2069,7/23/08,46,16,29,19,63,9,208,18,0,0,0
2070,7/24/08,47,16,30,15,60,5,253,12,0,0,0
2071,7/25/08,48,18,27,14,24,2,188,9,0,0,0
2072,7/26/08,19,0,11,7,23,4,198,17,0,0,0
2073,7/27/08,31,0,17,9,27,4,205,5,0,0,0
2074,7/28/08,56,20,39,15,45,4,257,3,0,0,0
2075,7/29/08,57,29,43,6,36,5,539,7,0,0,0
2076,7/30/08,45,15,27,12,58,7,111,16,0,0,0
2077,7/31/08,68,21,41,17,59,6,379,32,0,0,0
2078,8/1/08,50,26,30,13,51,10,129,22,0,0,0
2079,8/2/08,24,0,14,12,34,2,110,8,0,0,0
2080,8/3/08,18,0,9,8,33,3,171,15,0,0,0
2081,8/4/08,67,43,47,20,84,11,177,2,0,0,0
2082,8/5/08,74,45,55,17,48,6,155,8,0,0,0
2083,8/6/08,75,31,46,25,74,7,144,16,0,0,0
2084,8/7/08,55,26,33,23,39,6,199,7,0,0,0
2085,8/8/08,43,23,30,8,32,4,150,15,0,0,0
2086,8/9/08,20,0,16,4,23,2,161,8,0,0,0
2087,8/10/08,28,0,16,9,19,1,172,6,0,0,0
2088,8/11/08,65,28,42,19,80,10,193,2,0,0,0
2089,8/12/08,66,28,43,18,64,8,182,9,0,0,0
2090,8/13/08,45,21,36,9,27,2,149,14,0,0,0
2091,8/14/08,51,31,35,12,42,2,137,18,0,0,0
2092,8/15/08,46,18,32,13,29,2,160,20,0,0,0
2093,8/16/08,19,0,12,5,31,5,183,20,0,0,0
2094,8/17/08,40,0,24,7,18,3,218,10,0,0,0
2095,8/18/08,75,35,52,20,63,5,233,6,0,0,0
2096,8/19/08,57,33,42,14,70,10,176,6,0,0,0
2097,8/20/08,59,23,39,16,49,3,147,21,0,0,0
2098,8/21/08,56,21,44,7,42,6,139,18,0,0,0
2099,8/22/08,31,18,28,4,17,2,135,13,0,0,0
2100,8/23/08,19,0,9,11,8,2,171,9,0,0,0
2101,8/24/08,23,0,14,9,38,5,240,8,0,0,0
2102,8/25/08,76,25,55,11,39,6,187,5,0,0,0
2103,8/26/08,54,17,38,15,51,4,178,7,0,0,0
2104,8/27/08,41,18,30,9,45,9,136,19,0,0,0
2105,8/28/08,51,21,39,4,61,4,148,10,0,0,0
2106,8/29/08,38,12,25,10,29,4,417,12,0,0,0
2107,8/30/08,10,0,7,5,17,2,69,9,0,0,0
2108,8/31/08,17,0,14,3,12,1,382,5,0,0,0
2109,9/1/08,32,0,23,13,23,3,209,0,0,0,0
2110,9/2/08,73,27,53,10,51,7,178,6,0,0,0
2111,9/3/08,69,25,47,17,28,3,157,6,0,0,0
2112,9/4/08,159,44,142,6,25,3,114,33,0,0,0
2113,9/5/08,74,31,51,13,34,4,76,15,0,0,0
2114,9/6/08,32,14,22,6,22,2,102,10,0,0,0
2115,9/7/08,29,2,20,10,30,3,233,7,0,0,0
2116,9/8/08,77,55,61,9,21,4,216,6,0,0,0
2117,9/9/08,83,34,58,20,15,0,242,1,0,0,0
2118,9/10/08,50,25,35,8,26,3,175,16,0,0,0
2119,9/11/08,45,22,32,10,41,4,132,19,0,0,0
2120,9/12/08,45,25,34,9,37,3,123,14,0,0,0
2121,9/13/08,32,2,16,18,27,3,165,15,0,0,0
2122,9/14/08,41,1,28,14,31,6,230,11,0,0,0
2123,9/15/08,91,51,70,14,34,4,273,3,0,0,0
2124,9/16/08,99,35,62,26,54,5,292,15,0,0,0
2125,9/17/08,79,22,59,13,39,6,201,19,0,0,0
2126,9/18/08,59,35,45,13,46,6,155,42,0,0,0
2127,9/19/08,43,35,27,11,27,2,127,33,0,0,0
2128,9/20/08,33,4,23,6,34,4,131,27,0,0,0
2129,9/21/08,69,0,37,29,86,8,178,16,0,0,0
2130,9/22/08,117,82,76,29,99,11,269,4,0,0,0
2131,9/23/08,95,30,62,25,52,3,254,14,0,0,0
2132,9/24/08,62,29,48,10,51,6,252,20,0,0,0
2133,9/25/08,55,26,43,6,33,4,157,20,0,0,0
2134,9/26/08,33,15,27,1,18,3,139,22,0,0,0
2135,9/27/08,19,0,14,1,13,2,124,17,0,0,0
2136,9/28/08,23,0,15,3,5,0,176,8,0,0,0
2137,9/29/08,70,25,50,13,36,4,577,4,0,0,0
2138,9/30/08,50,21,37,5,18,2,410,10,0,0,0
2139,10/1/08,61,19,52,3,24,3,221,15,0,0,0
2140,10/2/08,56,19,36,6,22,4,178,15,0,0,0
2141,10/3/08,27,12,16,5,11,1,299,15,0,0,0
2142,10/4/08,43,0,30,3,20,3,338,19,0,0,0
2143,10/5/08,59,0,43,9,18,1,553,19,0,0,0
2144,10/6/08,89,18,70,10,23,2,427,2,0,0,0
2145,10/7/08,66,16,52,5,42,7,273,18,0,0,0
2146,10/8/08,256,21,220,15,33,4,251,82,0,0,0
2147,10/9/08,110,23,93,11,31,5,258,29,0,0,0
2148,10/10/08,61,7,50,7,23,4,240,29,0,0,0
2149,10/11/08,55,0,46,3,5,0,261,19,0,0,0
2150,10/12/08,95,0,81,5,13,1,723,17,0,0,0
2151,10/13/08,129,13,110,10,26,3,533,7,0,0,0
2152,10/14/08,81,15,62,9,37,4,626,11,0,0,0
2153,10/15/08,482,23,450,14,26,0,430,25,0,0,0
2154,10/16/08,227,14,201,16,48,6,289,20,0,0,0
2155,10/17/08,103,11,87,12,19,1,282,21,0,0,0
2156,10/18/08,65,0,55,2,28,5,330,12,0,0,0
2157,10/19/08,97,0,78,9,17,1,334,17,0,0,0
2158,10/20/08,155,16,124,13,32,5,928,7,0,0,0
2159,10/21/08,122,18,103,7,24,3,811,11,0,0,0
2160,10/22/08,393,15,360,18,12,0,490,22,0,0,0
2161,10/23/08,188,17,157,12,21,1,446,18,0,0,0
2162,10/24/08,123,15,101,9,28,3,430,25,0,0,0
2163,10/25/08,92,0,81,4,15,3,1003,97,0,0,0
2164,10/26/08,163,0,131,12,25,2,890,46,0,0,0
2165,10/27/08,199,22,161,15,37,3,1286,25,0,0,0
2166,10/28/08,156,13,133,7,32,4,1325,19,0,0,0
2167,10/29/08,470,19,424,21,38,4,694,44,0,0,0
2168,10/30/08,225,17,198,12,23,3,392,315,0,0,0
2169,10/31/08,124,7,104,10,30,5,992,91,0,0,0
2170,11/1/08,125,0,103,18,13,2,1055,73,0,0,0
2171,11/2/08,209,0,178,12,38,4,1376,41,0,0,0
2172,11/3/08,235,33,186,27,41,5,1315,40,0,0,0
2173,11/4/08,179,23,141,21,29,2,1793,53,0,0,0
2174,11/5/08,527,17,464,25,61,6,1206,63,0,0,0
2175,11/6/08,253,25,218,19,54,10,1323,243,0,0,0
2176,11/7/08,157,17,125,17,24,1,1334,92,0,0,0
2177,11/8/08,146,0,123,15,26,2,1410,50,0,0,0
2178,11/9/08,194,0,162,19,41,6,1830,39,0,0,0
2179,11/10/08,242,24,189,23,36,5,2365,29,0,0,0
2180,11/11/08,207,0,167,20,71,9,2296,36,0,0,0
2181,11/12/08,877,40,802,32,74,10,2622,52,0,0,0
2182,11/13/08,331,36,280,19,51,4,1240,407,0,0,0
2183,11/14/08,179,29,157,7,55,7,1090,227,0,0,0
2184,11/15/08,133,0,110,10,25,3,977,90,0,0,0
2185,11/16/08,211,0,179,19,56,9,1773,46,0,0,0
2186,11/17/08,275,32,222,30,56,8,1548,31,0,0,0
2187,11/18/08,219,26,182,27,52,6,1094,55,0,0,0
2188,11/19/08,188,15,157,19,76,13,1008,67,0,0,0
2189,11/20/08,472,29,420,28,52,6,889,37,0,0,0
2190,11/21/08,214,24,184,21,73,14,1071,284,0,0,0
2191,11/22/08,177,0,154,14,44,4,969,110,0,0,0
2192,11/23/08,180,0,145,19,25,3,971,74,0,0,0
2193,11/24/08,283,31,226,30,59,8,1091,53,0,0,0
2194,11/25/08,193,26,162,19,69,6,1806,98,0,0,0
2195,11/26/08,597,20,539,21,67,10,1159,272,0,0,0
2196,11/27/08,291,1,256,23,40,7,1995,113,0,0,0
2197,11/28/08,206,1,180,18,48,6,1092,71,0,0,0
2198,11/29/08,239,1,212,17,54,7,930,103,0,0,0
2199,11/30/08,2766,0,2571,83,157,19,1214,86,0,0,0
2200,12/1/08,974,111,886,43,89,10,1716,48,0,0,0
2201,12/2/08,493,52,424,40,63,7,1725,48,0,0,0
2202,12/3/08,334,43,285,31,37,5,1103,183,0,0,0
2203,12/4/08,619,43,553,34,58,6,1725,100,0,0,0
2204,12/5/08,259,29,216,34,69,12,957,67,0,0,0
2205,12/6/08,191,0,167,19,39,5,1959,51,0,0,0
2206,12/7/08,284,0,242,37,55,8,2215,22,0,0,0
2207,12/8/08,370,43,287,57,93,13,3470,19,0,0,0
2208,12/9/08,263,41,208,43,117,18,3047,35,0,0,0
2209,12/10/08,222,25,156,47,122,12,2844,55,0,0,0
2210,12/11/08,231,35,173,43,85,9,3054,650,0,0,0
2211,12/12/08,166,20,141,11,69,9,2215,259,0,0,0
2212,12/13/08,130,0,102,22,41,5,2044,1062,0,0,0
2213,12/14/08,153,0,116,31,77,6,2064,251,0,0,0
2214,12/15/08,250,40,183,59,145,14,1938,195,0,0,0
2215,12/16/08,187,20,141,26,54,7,1027,158,0,0,0
2216,12/17/08,578,26,506,41,92,12,1164,773,0,0,0
2217,12/18/08,364,30,319,23,84,7,791,269,0,0,0
2218,12/19/08,164,10,137,16,39,3,642,144,0,0,0
2219,12/20/08,129,0,108,15,57,8,679,105,0,0,0
2220,12/21/08,127,0,98,19,34,3,1056,77,0,0,0
2221,12/22/08,172,16,136,27,46,4,1599,69,0,0,0
2222,12/23/08,138,13,107,18,64,8,1322,71,0,0,0
2223,12/24/08,73,0,54,17,34,6,1317,47,0,0,0
2224,12/25/08,83,0,71,12,51,4,1058,31,0,0,0
2225,12/26/08,93,0,69,22,40,5,693,344,0,0,0
2226,12/27/08,95,0,70,21,44,6,823,240,0,0,0
2227,12/28/08,103,0,82,13,35,4,917,131,0,0,0
2228,12/29/08,183,27,144,37,56,5,1170,95,0,0,0
2229,12/30/08,165,25,142,16,78,8,1429,87,0,0,0
2230,12/31/08,106,20,91,11,67,10,1335,56,0,0,0
2231,1/1/09,120,0,100,20,62,7,979,64,0,0,0
2232,1/2/09,171,25,121,36,48,4,891,131,0,0,0
2233,1/3/09,143,0,115,26,101,11,1579,207,0,0,0
2234,1/4/09,247,0,183,51,151,22,1790,95,0,0,0
2235,1/5/09,1484,108,1325,93,211,31,1823,88,0,0,0
2236,1/6/09,612,47,528,49,114,10,2194,124,0,0,0
2237,1/7/09,903,55,803,42,123,19,1134,158,0,0,0
2238,1/8/09,490,45,435,38,100,11,898,598,0,0,0
2239,1/9/09,267,31,217,24,71,8,870,260,0,0,0
2240,1/10/09,223,0,186,26,75,9,1051,162,0,0,0
2241,1/11/09,267,0,220,36,57,6,1825,113,0,0,0
2242,1/12/09,351,51,279,56,105,14,1387,85,0,0,0
2243,1/13/09,324,53,271,45,150,17,1092,130,0,0,0
2244,1/14/09,280,46,224,41,122,16,717,139,0,0,0
2245,1/15/09,3364,61,3113,104,117,13,818,267,0,0,0
2246,1/16/09,732,30,657,37,79,13,738,175,0,0,0
2247,1/17/09,572,0,501,33,68,10,948,133,0,0,0
2248,1/18/09,477,0,421,47,88,10,1056,65,0,0,0
2249,1/19/09,684,0,601,49,111,15,1271,43,0,0,0
2250,1/20/09,574,64,495,45,117,14,1020,66,0,0,0
2251,1/21/09,481,55,399,57,117,13,1117,89,0,0,0
2252,1/22/09,334,54,284,46,65,7,649,96,0,0,0
2253,1/23/09,258,32,214,46,64,4,849,89,0,0,0
2254,1/24/09,239,10,184,38,115,14,1487,65,0,0,0
2255,1/25/09,303,4,250,46,96,9,1279,59,0,0,0
2256,1/26/09,409,65,336,54,177,19,1777,43,0,0,0
2257,1/27/09,302,46,239,67,199,21,1099,25,0,0,0
2258,1/28/09,277,49,209,50,162,20,629,132,0,0,0
2259,1/29/09,216,33,174,38,154,19,952,97,0,0,0
2260,1/30/09,138,28,103,31,119,14,710,72,0,0,0
2261,1/31/09,173,1,129,30,69,10,980,83,0,0,0
2262,2/1/09,237,0,190,34,94,13,1191,73,0,0,0
2263,2/2/09,376,44,299,46,225,29,1763,55,0,0,0
2264,2/3/09,310,34,244,50,172,22,2521,64,0,0,0
2265,2/4/09,277,24,204,50,128,13,1753,128,0,0,0
2266,2/5/09,246,32,191,36,107,10,1618,78,0,0,0
2267,2/6/09,178,24,139,21,67,9,1656,92,0,0,0
2268,2/7/09,168,1,123,28,83,11,1998,421,0,0,0
2269,2/8/09,246,4,183,43,153,22,2557,103,0,0,0
2270,2/9/09,331,48,254,45,128,15,2457,89,0,0,0
2271,2/10/09,306,47,245,39,171,25,2369,112,0,0,0
2272,2/11/09,953,62,643,343,1033,127,1747,154,0,0,0
2273,2/12/09,884,190,622,279,946,138,1184,661,0,0,0
2274,2/13/09,406,112,302,106,338,47,1301,244,0,0,0
2275,2/14/09,209,0,159,52,179,16,1462,115,0,0,0
2276,2/15/09,221,1,168,43,137,20,1771,100,0,0,0
2277,2/16/09,411,0,318,85,193,21,2617,115,0,0,0
2278,2/17/09,558,110,442,92,339,45,2598,124,0,0,0
2279,2/18/09,403,98,307,76,257,35,2025,190,0,0,0
2280,2/19/09,354,96,257,82,211,25,1862,176,0,0,0
2281,2/20/09,249,61,190,45,164,20,2302,377,0,0,0
2282,2/21/09,181,0,128,51,133,21,2292,216,0,0,0
2283,2/22/09,284,1,214,51,130,15,2178,126,0,0,0
2284,2/23/09,444,99,344,61,209,32,2415,110,0,0,0
2285,2/24/09,345,64,254,67,173,15,2260,132,0,0,0
2286,2/25/09,305,53,231,73,163,17,1692,618,0,0,0
2287,2/26/09,225,62,174,38,97,12,1671,375,0,0,0
2288,2/27/09,209,50,168,30,87,15,2118,206,0,0,0
2289,2/28/09,204,0,152,33,104,14,2468,166,0,0,0
2290,3/1/09,329,1,261,62,114,9,2115,121,0,0,0
2291,3/2/09,528,95,400,92,233,33,2443,107,0,0,0
2292,3/3/09,432,72,328,78,248,33,2816,171,0,0,0
2293,3/4/09,360,72,252,76,244,34,2421,235,0,0,0
2294,3/5/09,268,50,194,62,196,23,2366,185,0,0,0
2295,3/6/09,195,47,142,35,114,17,2150,249,0,0,0
2296,3/7/09,136,0,98,32,153,21,1972,592,0,0,0
2297,3/8/09,245,0,172,51,161,20,1955,336,0,0,0
2298,3/9/09,396,105,302,47,212,34,1983,210,0,0,0
2299,3/10/09,265,50,193,49,158,24,2122,238,0,0,0
2300,3/11/09,267,59,199,53,137,15,1816,356,0,0,0
2301,3/12/09,216,44,156,35,114,16,1896,271,0,0,0
2302,3/13/09,151,42,112,30,69,7,1966,233,0,0,0
2303,3/14/09,154,0,104,26,64,8,2103,299,0,0,0
2304,3/15/09,221,0,154,42,138,16,2285,207,0,0,0
2305,3/16/09,277,77,200,47,121,16,2184,246,0,0,0
2306,3/17/09,201,45,154,32,108,16,1890,265,0,0,0
2307,3/18/09,188,43,138,23,81,7,1504,446,0,0,0
2308,3/19/09,179,43,137,26,111,13,1127,320,0,0,0
2309,3/20/09,141,32,109,24,48,5,1083,356,0,0,0
2310,3/21/09,141,0,101,23,61,10,1259,269,0,0,0
2311,3/22/09,130,0,82,34,89,12,1224,160,0,0,0
2312,3/23/09,197,53,142,35,118,16,1223,116,0,0,0
2313,3/24/09,151,39,120,18,109,14,1085,129,0,0,0
2314,3/25/09,145,35,101,30,84,9,810,210,0,0,0
2315,3/26/09,166,46,134,29,74,12,666,168,0,0,0
2316,3/27/09,136,46,92,18,71,13,746,152,0,0,0
2317,3/28/09,107,0,78,19,63,11,989,105,0,0,0
2318,3/29/09,227,0,174,36,141,16,1106,70,0,0,0
2319,3/30/09,400,129,256,122,340,43,923,57,0,0,0
2320,3/31/09,484,1,273,215,695,93,894,80,0,0,0
2321,4/1/09,295,140,224,41,167,24,603,97,0,0,0
2322,4/2/09,225,85,157,53,139,14,493,127,0,0,0
2323,4/3/09,124,42,84,28,53,9,499,108,0,0,0
2324,4/4/09,29,0,24,4,24,2,613,79,0,0,0
2325,4/5/09,151,0,111,28,95,11,768,44,0,0,0
2326,4/6/09,237,84,176,37,142,19,705,46,0,0,0
2327,4/7/09,186,58,148,23,74,10,594,45,0,0,0
2328,4/8/09,172,57,126,25,92,11,476,76,0,0,0
2329,4/9/09,113,48,79,18,46,5,434,89,0,0,0
2330,4/10/09,92,47,67,13,45,7,474,50,0,0,0
2331,4/11/09,66,0,50,13,33,3,607,37,0,0,0
2332,4/12/09,94,0,66,21,53,9,689,22,0,0,0
2333,4/13/09,180,62,126,39,59,6,661,80,0,0,0
2334,4/14/09,114,52,77,18,43,6,445,89,0,0,0
2335,4/15/09,160,57,123,20,71,12,506,85,0,0,0
2336,4/16/09,97,31,65,23,58,5,427,65,0,0,0
2337,4/17/09,100,42,75,18,37,4,313,63,0,0,0
2338,4/18/09,63,0,44,17,35,5,409,46,0,0,0
2339,4/19/09,125,0,83,31,62,7,509,26,0,0,0
2340,4/20/09,173,64,135,30,63,8,558,24,0,0,0
2341,4/21/09,142,31,103,21,44,2,490,34,0,0,0
2342,4/22/09,128,39,88,37,69,10,383,53,0,0,0
2343,4/23/09,80,31,54,24,49,6,297,49,0,0,0
2344,4/24/09,70,31,45,17,41,3,295,47,0,0,0
2345,4/25/09,45,0,30,16,45,7,363,44,0,0,0
2346,4/26/09,84,0,56,15,29,3,470,16,0,0,0
2347,4/27/09,164,41,135,21,97,18,585,19,0,0,0
2348,4/28/09,130,43,85,27,88,11,457,41,0,0,0
2349,4/29/09,133,40,81,50,134,16,374,62,0,0,0
2350,4/30/09,129,38,81,39,142,23,293,89,0,0,0
2351,5/1/09,103,37,70,29,63,7,532,82,0,0,0
2352,5/2/09,39,0,23,13,22,3,459,54,0,0,0
2353,5/3/09,81,0,58,12,20,1,463,21,0,0,0
2354,5/4/09,148,47,110,18,46,7,585,13,0,0,0
2355,5/5/09,110,24,82,20,35,2,468,23,0,0,0
2356,5/6/09,110,20,83,18,61,8,412,43,0,0,0
2357,5/7/09,65,14,48,12,41,5,360,34,0,0,0
2358,5/8/09,56,7,41,7,17,2,523,27,0,0,0
2359,5/9/09,39,0,27,8,17,3,443,31,0,0,0
2360,5/10/09,51,0,30,8,15,2,394,13,0,0,0
2361,5/11/09,107,20,87,7,24,3,457,7,0,0,0
2362,5/12/09,118,21,83,19,60,8,443,16,0,0,0
2363,5/13/09,92,35,69,16,46,5,411,31,0,0,0
2364,5/14/09,96,32,77,12,25,3,392,20,0,0,0
2365,5/15/09,62,13,44,10,31,5,756,15,0,0,0
2366,5/16/09,40,0,32,6,18,2,587,20,0,0,0
2367,5/17/09,73,0,51,16,13,1,490,18,0,0,0
2368,5/18/09,111,33,89,8,50,6,465,7,0,0,0
2369,5/19/09,69,18,56,8,55,6,405,25,0,0,0
2370,5/20/09,72,19,52,7,44,7,393,34,0,0,0
2371,5/21/09,67,14,49,13,27,3,380,12,0,0,0
2372,5/22/09,56,15,43,6,33,6,573,26,0,0,0
2373,5/23/09,30,0,24,3,14,3,442,30,0,0,0
2374,5/24/09,33,0,26,6,12,2,429,6,0,0,0
2375,5/25/09,57,0,39,10,26,3,453,6,0,0,0
2376,5/26/09,118,25,94,14,23,3,441,10,0,0,0
2377,5/27/09,77,28,64,4,26,3,406,9,0,0,0
2378,5/28/09,66,19,48,11,10,1,384,31,0,0,0
2379,5/29/09,68,11,44,11,26,3,659,20,0,0,0
2380,5/30/09,34,0,21,10,29,3,132,24,0,0,0
2381,5/31/09,80,0,64,9,39,4,674,15,0,0,0
2382,6/1/09,89,30,66,16,44,6,423,4,0,0,0
2383,6/2/09,89,29,66,15,31,6,301,15,0,0,0
2384,6/3/09,75,23,58,11,33,4,241,23,0,0,0
2385,6/4/09,69,20,56,11,25,2,320,18,0,0,0
2386,6/5/09,50,12,34,9,39,6,275,14,0,0,0
2387,6/6/09,29,0,21,8,15,2,276,13,0,0,0
2388,6/7/09,57,0,44,9,31,5,306,12,0,0,0
2389,6/8/09,105,32,77,16,40,5,472,7,0,0,0
2390,6/9/09,74,22,52,15,24,3,338,7,0,0,0
2391,6/10/09,67,22,46,13,49,3,271,24,0,0,0
2392,6/11/09,78,23,51,14,35,3,275,18,0,0,0
2393,6/12/09,56,18,44,9,25,3,271,15,0,0,0
2394,6/13/09,44,0,28,12,23,3,292,9,0,0,0
2395,6/14/09,44,0,30,10,15,0,299,11,0,0,0
2396,6/15/09,108,19,80,23,38,5,720,6,0,0,0
2397,6/16/09,98,23,64,25,44,6,472,8,0,0,0
2398,6/17/09,63,15,44,13,26,3,328,26,0,0,0
2399,6/18/09,68,13,44,13,11,2,299,20,0,0,0
2400,6/19/09,52,11,39,7,13,2,245,22,0,0,0
